-100,-100,137033.92846,26973.0,188811.0,0.14285714285714285
9,-100,3943.8784,999.0,4995.0,0.2
10,-100,12518.292599999999,1998.0,21978.0,0.09090909090909091
5,-100,0.0,0.0,15984.0,0.0
8,-100,3250.33842,2997.0,21978.0,0.13636363636363635
15,-100,16773.32764,3996.0,10989.0,0.36363636363636365
12,-100,1954.9728400000001,999.0,8991.0,0.1111111111111111
4,-100,0.0,0.0,7992.0,0.0
7,-100,2232.1967600000003,999.0,10989.0,0.09090909090909091
0,-100,6932.67878,1998.0,10989.0,0.18181818181818182
1,-100,38624.23866,4995.0,15984.0,0.3125
18,-100,0.0,0.0,6993.0,0.0
13,-100,15543.586660000003,2997.0,10989.0,0.2727272727272727
14,-100,0.0,0.0,4995.0,0.0
11,-100,21519.586820000004,2997.0,8991.0,0.3333333333333333
3,-100,13740.83088,1998.0,18981.0,0.10526315789473684
17,-100,0.0,0.0,6993.0,0.0
9,2,.,.,.,.
10,2,.,.,.,.
5,2,.,.,.,.
8,2,0.0,0.0,3996.0,0.0
15,2,.,.,.,.
12,2,0.0,0.0,999.0,0.0
4,2,0.0,0.0,2997.0,0.0
7,2,.,.,.,.
0,2,6932.67878,1998.0,8991.0,0.2222222222222222
1,2,38624.23866,4995.0,14985.0,0.3333333333333333
18,2,.,.,.,.
13,2,0.0,0.0,999.0,0.0
14,2,.,.,.,.
11,2,0.0,0.0,2997.0,0.0
3,2,13740.83088,1998.0,18981.0,0.10526315789473684
17,2,.,.,.,.
-100,2,59297.74832000001,8991.0,54945.0,0.16363636363636364
9,6,.,.,.,.
10,6,12518.292599999999,1998.0,21978.0,0.09090909090909091
5,6,0.0,0.0,13986.0,0.0
8,6,3250.33842,999.0,13986.0,0.07142857142857142
15,6,.,.,.,.
12,6,.,.,.,.
4,6,0.0,0.0,4995.0,0.0
7,6,.,.,.,.
0,6,.,.,.,.
1,6,.,.,.,.
18,6,.,.,.,.
13,6,.,.,.,.
14,6,.,.,.,.
11,6,.,.,.,.
3,6,.,.,.,.
17,6,.,.,.,.
-100,6,15768.631019999997,2997.0,54945.0,0.05454545454545454
9,16,3943.8784,999.0,4995.0,0.2
10,16,.,.,.,.
5,16,0.0,0.0,1998.0,0.0
8,16,0.0,1998.0,3996.0,0.5
15,16,16773.32764,3996.0,10989.0,0.36363636363636365
12,16,1954.9728400000001,999.0,7992.0,0.125
4,16,.,.,.,.
7,16,0.0,0.0,4995.0,0.0
0,16,0.0,0.0,1998.0,0.0
1,16,0.0,0.0,999.0,0.0
18,16,.,.,.,.
13,16,.,.,.,.
14,16,.,.,.,.
11,16,.,.,.,.
3,16,.,.,.,.
17,16,.,.,.,.
-100,16,22672.178880000003,7992.0,37962.0,0.21052631578947367
